user_id,video_id,rating,watch_pct
U071,V489,3,0.387
U087,V006,2,0.05
U028,V010,1,0.361
U115,V092,2,0.749
U070,V480,2,0.345
U049,V298,4,0.137
U009,V143,5,0.501
U036,V121,4,0.333
U164,V394,1,0.124
U166,V483,1,0.238
U192,V426,3,0.594
U153,V429,5,0.384
U148,V086,3,0.615
U015,V270,1,0.371
U193,V297,3,0.543
U060,V394,1,0.285
U098,V118,1,0.869
U086,V168,2,0.455
U116,V017,2,0.794
U124,V445,5,0.116
U156,V441,4,0.733
U131,V290,4,0.102
U046,V455,1,0.279
U166,V031,4,0.463
U181,V044,2,0.359
U101,V077,1,0.25
U134,V445,3,0.05
U055,V263,2,0.368
U095,V103,4,0.75
U160,V346,1,0.515
U126,V330,4,0.544
U122,V194,2,0.786
U065,V011,3,0.303
U175,V276,1,0.557
U012,V031,1,0.05
U152,V276,3,0.4
U160,V344,5,0.464
U088,V124,3,0.766
U200,V244,3,0.493
U045,V345,4,0.193
U142,V157,4,0.511
U001,V188,4,0.23
U173,V326,3,0.868
U190,V093,2,0.428
U111,V413,2,0.694
U041,V119,1,0.303
U153,V083,1,0.525
U199,V128,2,1.0
U065,V039,2,0.935
U090,V495,4,0.271
U078,V250,2,0.639
U043,V253,1,0.531
U171,V048,1,0.215
U003,V383,2,0.535
U070,V308,2,0.278
U059,V085,1,0.099
U183,V348,3,0.306
U136,V073,2,0.184
U081,V099,4,0.481
U067,V108,2,0.28
U099,V138,1,0.991
U074,V251,5,0.726
U092,V317,3,0.581
U074,V225,5,0.138
U046,V357,3,0.852
U012,V251,1,0.294
U030,V131,2,0.45
U064,V456,3,0.05
U063,V422,3,0.331
U183,V301,3,0.426
U183,V199,2,0.848
U040,V463,2,0.572
U165,V257,5,0.05
U044,V378,2,0.638
U188,V307,2,0.129
U080,V465,4,0.379
U162,V195,4,0.677
U128,V069,3,0.112
U122,V494,3,0.942
U042,V011,4,0.494
U080,V118,1,0.406
U007,V491,2,0.861
U043,V106,2,0.141
U115,V284,5,0.49
U154,V084,3,0.891
U079,V431,3,0.672
U117,V470,1,0.604
U165,V496,1,0.772
U103,V452,2,0.05
U172,V061,3,0.47
U065,V193,2,0.604
U002,V488,3,0.566
U084,V342,2,0.561
U098,V495,5,0.05
U149,V472,1,0.754
U052,V166,3,0.786
U013,V096,2,0.197
U082,V033,4,0.072
U104,V221,1,0.759
U045,V090,2,0.619
U165,V147,2,0.05
U045,V490,2,0.542
U146,V387,3,0.141
U021,V293,3,0.399
U196,V235,3,0.051
U079,V414,1,0.474
U056,V251,3,0.566
U174,V260,3,0.443
U066,V336,1,0.764
U198,V248,2,0.367
U013,V094,1,0.712
U080,V204,1,0.392
U118,V387,1,0.202
U182,V330,5,0.588
U014,V451,2,0.445
U188,V262,2,0.648
U081,V275,2,0.73
U158,V335,3,0.439
U158,V480,1,0.18
U152,V443,1,0.509
U075,V190,5,0.614
U170,V387,1,0.054
U065,V068,2,0.083
U179,V488,4,0.416
U005,V330,2,0.693
U192,V442,4,0.472
U086,V471,1,0.406
U098,V365,4,0.658
U127,V078,2,0.475
U183,V276,4,0.246
U128,V359,4,0.318
U192,V002,3,0.139
U054,V153,3,0.512
U105,V026,5,0.322
U192,V306,4,0.231
U189,V453,1,0.381
U056,V316,4,0.05
U177,V194,5,0.874
U055,V058,1,0.195
U113,V055,1,0.575
U171,V201,2,0.719
U167,V207,2,0.784
U011,V254,3,0.669
U125,V314,3,0.735
U053,V480,2,0.405
U033,V340,2,0.446
U061,V133,3,0.429
U139,V151,4,0.467
U180,V210,1,0.307
U066,V052,1,0.05
U127,V479,1,1.0
U081,V051,3,0.935
U165,V058,1,0.465
U163,V126,2,0.305
U078,V259,1,0.303
U105,V012,3,0.05
U194,V342,2,0.478
U053,V307,1,0.245
U190,V050,3,0.14
U141,V388,3,0.877
U080,V080,1,0.827
U077,V064,2,0.939
U157,V452,4,0.234
U027,V497,5,0.38
U163,V122,3,0.235
U145,V027,2,0.52
U149,V124,1,0.705
U198,V116,3,0.424
U144,V068,1,0.366
U054,V204,4,0.593
U001,V059,2,0.639
U125,V014,1,0.278
U175,V299,2,0.199
U030,V410,2,0.525
U180,V131,2,0.749
U091,V485,4,0.77
U046,V089,2,0.336
U048,V245,4,0.507
U191,V095,1,0.517
U071,V266,2,0.074
U181,V316,2,0.05
U189,V285,1,0.598
U111,V256,1,0.05
U014,V311,3,0.539
U096,V014,1,0.05
U013,V261,3,0.271
U005,V083,1,0.201
U174,V118,1,0.72
U072,V052,4,0.34
U068,V018,1,0.335
U067,V125,2,0.516
U050,V149,3,0.223
U138,V004,1,0.703
U187,V282,3,0.778
U019,V344,1,0.424
U135,V416,4,0.364
U046,V451,1,0.197
U154,V393,3,0.925
U087,V195,2,0.788
U036,V469,3,0.489
U052,V450,2,0.471
U009,V419,2,0.244
U124,V236,1,0.609
U143,V499,2,0.758
U019,V134,2,0.264
U081,V274,2,0.875
U030,V315,1,0.392
U003,V109,3,0.316
U167,V479,1,0.975
U008,V184,5,0.632
U047,V334,1,0.229
U001,V052,3,0.296
U144,V282,4,0.597
U076,V225,4,0.05
U192,V460,2,0.519
U157,V069,1,0.344
U116,V400,2,0.577
U010,V452,4,0.296
U156,V284,1,0.351
U178,V345,3,0.241
U049,V325,3,0.42
U039,V259,3,0.429
U144,V127,1,0.379
U116,V023,2,0.52
U058,V500,3,0.366
U072,V303,1,0.177
U129,V291,4,0.798
U132,V139,3,0.05
U089,V162,1,1.0
U068,V054,4,0.57
U003,V045,1,0.086
U024,V064,4,0.909
U177,V207,3,0.726
U187,V457,4,0.748
U053,V007,1,0.644
U045,V164,2,0.424
U024,V211,3,0.308
U134,V364,1,0.368
U145,V080,1,0.475
U162,V062,4,0.597
U088,V137,2,0.453
U079,V457,1,0.748
U158,V004,2,0.668
U035,V270,5,0.384
U056,V117,3,0.568
U040,V242,5,0.196
U131,V339,2,0.424
U056,V040,1,0.05
U164,V164,1,0.118
U130,V166,2,0.68
U117,V070,3,0.738
U073,V408,1,0.699
U028,V283,5,0.219
U064,V015,2,0.723
U082,V370,2,0.705
U029,V394,1,0.494
U181,V034,5,0.268
U065,V308,3,0.205
U176,V076,3,0.609
U105,V219,3,0.781
U159,V019,4,0.624
U034,V304,1,0.34
U137,V250,3,0.722
U158,V372,1,0.27
U010,V420,5,0.212
U094,V148,2,0.272
U081,V182,3,0.516
U159,V253,1,0.431
U127,V499,3,0.598
U079,V223,3,0.603
U075,V409,2,0.115
U042,V420,1,0.393
U107,V079,2,0.325
U121,V420,3,0.629
U045,V428,5,0.68
U107,V194,2,0.744
U064,V007,4,0.606
U200,V374,4,0.754
U089,V380,3,0.475
U089,V394,2,0.802
U090,V476,3,0.357
U011,V263,4,0.521
U014,V149,3,0.377
U112,V375,2,0.446
U086,V071,1,0.952
U073,V078,4,0.56
U189,V481,3,0.224
U100,V190,4,0.585
U080,V447,4,0.05
U011,V165,2,1.0
U039,V425,3,0.579
U117,V106,2,0.24
U083,V110,3,0.53
U170,V420,3,0.642
U073,V436,4,0.395
U100,V341,2,0.275
U054,V363,3,0.05
U055,V494,3,0.633
U054,V254,3,0.528
U089,V359,3,0.258
U144,V318,3,0.547
U099,V099,3,0.65
U165,V179,2,1.0
U135,V159,1,0.545
U147,V059,2,0.756
U003,V131,2,0.724
U178,V483,1,0.087
U080,V339,5,0.1
U026,V081,2,0.56
U128,V010,4,0.354
U072,V106,3,0.323
U141,V459,1,0.456
U179,V500,2,0.519
U127,V415,4,0.509
U141,V076,2,0.702
U122,V430,2,0.324
U156,V087,4,0.711
U144,V258,1,0.866
U080,V284,1,0.419
U102,V119,2,0.27
U122,V088,1,0.643
U149,V048,3,0.365
U183,V290,3,0.358
U166,V484,2,0.221
U135,V201,1,0.198
U011,V075,1,0.553
U175,V138,1,0.802
U199,V369,3,0.421
U047,V392,1,0.599
U066,V228,1,0.488
U078,V401,2,0.776
U139,V144,2,0.05
U120,V404,4,0.275
U047,V051,3,0.445
U004,V097,3,0.227
U079,V464,3,0.176
U027,V034,4,0.266
U030,V359,3,0.416
U136,V250,3,0.419
U116,V282,2,0.768
U143,V218,1,0.672
U127,V105,2,0.967
U150,V356,2,0.347
U175,V306,2,0.651
U169,V268,2,0.401
U074,V252,1,0.457
U149,V071,2,0.615
U015,V390,3,0.412
U100,V338,3,0.793
U058,V255,3,0.814
U014,V232,3,0.508
U088,V099,3,0.466
U048,V052,1,0.156
U068,V168,3,0.187
U028,V444,1,0.559
U179,V084,3,0.762
U141,V045,4,0.325
U150,V212,3,0.793
U128,V324,3,0.169
U103,V403,2,0.635
U007,V059,2,0.754
U022,V276,4,0.172
U010,V387,3,0.05
U110,V319,4,0.451
U118,V076,4,0.656
U129,V350,2,0.569
U108,V319,3,0.671
U102,V375,4,0.29
U086,V443,1,0.211
U194,V375,3,0.071
U196,V070,3,0.637
U182,V147,4,0.281
U080,V045,1,0.066
U098,V278,3,0.393
U156,V423,4,0.454
U109,V403,1,0.869
U038,V223,2,0.6
U064,V022,3,0.55
U113,V305,5,0.342
U001,V464,3,0.238
U002,V184,2,0.985
U016,V444,1,0.915
U200,V448,1,0.055
U192,V083,4,0.311
U089,V314,4,0.885
U006,V037,4,0.05
U122,V480,3,0.152
U017,V084,3,0.608
U089,V329,4,0.506
U024,V389,3,0.308
U109,V184,2,0.622
U150,V235,1,0.472
U172,V467,3,0.238
U094,V040,3,0.05
U005,V489,1,0.608
U156,V380,2,0.693
U032,V099,4,0.667
U074,V306,1,0.759
U062,V415,1,0.195
U100,V329,3,0.765
U041,V165,2,0.932
U164,V047,2,1.0
U029,V242,2,0.493
U069,V016,5,0.215
U106,V419,2,0.213
U004,V146,4,0.4
U136,V206,4,0.225
U175,V225,2,0.05
U094,V116,5,0.276
U169,V053,3,0.444
U061,V146,4,0.346
U195,V279,2,0.964
U025,V068,1,0.145
U112,V214,2,0.692
U103,V330,3,0.5
U200,V440,1,0.352
U137,V228,2,0.503
U015,V140,3,0.799
U079,V057,4,0.477
U139,V078,5,0.465
U134,V292,2,0.208
U049,V256,4,0.05
U090,V086,4,0.433
U141,V143,1,0.289
U166,V192,5,0.635
U198,V430,3,0.337
U066,V377,2,0.283
U142,V280,5,0.723
U041,V388,2,0.981
U199,V122,2,0.369
U009,V358,4,0.464
U121,V354,1,0.445
U190,V484,3,0.05
U159,V277,2,0.595
U068,V010,3,0.489
U194,V178,3,0.081
U141,V022,2,0.576
U028,V391,3,0.564
U014,V422,4,0.448
U048,V221,3,0.593
U157,V284,4,0.535
U145,V029,5,0.636
U200,V130,1,0.655
U108,V194,2,0.515
U004,V257,4,0.384
U194,V082,1,0.144
U067,V390,2,0.228
U159,V436,3,0.213
U098,V002,2,0.41
U008,V362,3,0.05
U191,V309,1,0.404
U166,V389,1,0.125
U041,V313,3,0.852
U041,V087,2,0.962
U186,V035,4,0.799
U097,V139,5,0.122
U147,V330,2,0.365
U080,V365,4,0.955
U033,V445,2,0.084
U060,V127,1,0.091
U182,V497,4,0.636
U177,V372,5,0.05
U049,V165,1,0.858
U148,V289,2,0.476
U090,V481,2,0.192
U088,V471,1,0.432
U119,V005,3,0.356
U189,V307,1,0.303
U105,V246,5,1.0
U043,V016,4,0.231
U180,V227,3,0.167
U112,V338,4,1.0
U198,V477,2,0.563
U169,V085,1,0.206
U181,V414,2,0.445
U043,V417,1,0.565
U004,V368,1,0.164
U159,V336,1,0.418
U086,V287,4,0.572
U198,V293,3,0.071
U080,V304,2,0.222
U067,V492,2,1.0
U029,V445,1,0.082
U130,V291,3,0.86
U132,V332,2,0.05
U064,V104,2,0.261
U116,V125,2,0.67
U102,V368,5,0.251
U032,V251,2,0.523
U131,V348,5,0.411
U190,V459,3,0.467
U017,V457,2,0.286
U192,V132,1,1.0
U032,V480,5,0.05
U059,V292,1,0.477
U088,V213,2,0.435
U021,V185,1,0.312
U142,V339,3,0.268
U128,V197,1,0.081
U028,V365,3,0.811
U049,V079,5,0.101
U053,V078,3,0.488
U031,V080,5,0.526
U097,V078,4,0.487
U196,V016,5,0.402
U062,V390,4,0.169
U177,V257,3,0.303
U165,V087,1,0.653
U018,V337,1,0.467
U188,V255,5,0.578
U004,V420,2,0.231
U153,V411,1,0.627
U136,V263,4,0.244
U174,V330,3,0.423
U093,V120,4,0.422
U049,V188,3,0.05
U122,V458,2,1.0
U027,V435,3,0.302
U173,V451,3,0.385
U173,V315,4,0.243
U098,V104,3,0.259
U114,V242,4,0.199
U105,V329,4,0.14
U079,V097,2,0.226
U139,V350,2,0.529
U042,V496,3,1.0
U095,V319,3,0.535
U007,V328,2,0.739
U198,V399,3,0.532
U094,V323,5,0.05
U041,V002,2,0.262
U012,V348,5,0.338
U142,V160,2,0.318
U090,V418,2,0.05
U045,V157,3,0.349
U178,V146,5,0.333
U035,V144,2,0.184
U142,V227,1,0.311
U113,V330,1,0.524
U184,V384,2,0.806
U133,V179,3,0.761
U086,V003,2,0.525
U103,V340,2,0.688
U016,V030,5,0.127
U103,V009,1,0.185
U185,V007,2,0.603
U055,V108,1,0.259
U051,V496,3,0.967
U094,V307,4,0.348
U100,V347,2,0.394
U002,V477,3,0.707
U066,V395,5,0.349
U128,V497,4,0.508
U031,V332,1,0.16
U124,V119,3,0.172
U105,V423,2,0.373
U161,V460,1,0.641
U110,V327,3,0.491
U066,V478,1,0.621
U097,V327,2,0.393
U066,V050,2,0.055
U011,V500,3,0.581
U170,V109,2,0.53
U143,V481,2,0.456
U070,V389,1,0.504
U193,V322,4,0.335
U095,V125,1,0.676
U165,V334,3,0.482
U189,V456,3,0.055
U024,V220,3,0.378
U040,V274,1,0.646
U187,V088,2,0.632
U030,V292,2,0.581
U094,V161,3,0.362
U111,V087,2,0.789
U176,V194,2,0.728
U077,V338,3,0.997
U049,V100,3,0.429
U075,V386,1,0.317
U055,V484,3,0.19
U050,V396,2,0.234
U152,V492,2,0.814
U050,V228,3,0.648
U184,V366,2,0.654
U146,V122,2,0.289
U021,V286,4,0.252
U092,V120,4,0.561
U057,V078,2,0.368
U132,V036,3,0.358
U087,V251,1,0.633
U114,V006,3,0.05
U092,V411,3,0.65
U091,V096,1,0.333
U076,V021,2,0.42
U139,V445,4,0.05
U001,V070,3,0.88
U152,V299,2,0.205
U153,V205,2,0.402
U047,V006,2,0.05
U179,V105,1,1.0
U170,V368,4,0.202
U061,V304,4,0.354
U120,V089,4,0.05
U181,V164,2,0.255
U189,V173,5,0.436
U058,V139,1,0.327
U074,V275,3,0.667
U044,V141,4,0.449
U103,V470,1,0.756
U153,V406,4,0.233
U161,V380,3,0.609
U168,V232,3,0.681
U087,V290,3,0.629
U120,V116,2,0.437
U019,V006,1,0.169
U101,V411,1,0.675
U152,V103,2,1.0
U175,V082,3,0.344
U022,V193,4,0.771
U133,V080,3,0.754
U136,V106,4,0.375
U200,V261,2,0.362
U181,V228,3,0.519
U152,V225,5,0.28
U196,V078,5,0.415
U030,V398,1,0.714
U013,V295,3,0.454
U045,V463,4,0.078
U159,V159,5,0.438
U033,V079,2,0.496
U088,V430,3,0.329
U088,V006,2,0.118
U022,V243,4,0.773
U134,V063,3,0.667
U174,V430,4,0.488
U129,V151,1,0.468
U041,V213,2,0.327
U040,V182,3,0.463
U093,V362,3,0.05
U164,V140,4,0.787
U183,V214,2,1.0
U091,V014,1,0.49
U196,V125,3,0.756
U125,V421,5,0.728
U186,V020,4,0.274
U195,V183,2,0.733
U054,V289,3,0.548
U082,V318,2,0.78
U139,V489,4,0.503
U197,V001,2,0.093
U046,V274,4,0.591
U144,V473,2,0.798
U176,V163,2,0.624
U190,V174,2,0.076
U056,V317,3,0.627
U159,V013,2,0.513
U124,V351,2,0.799
U018,V007,3,0.513
U144,V272,2,0.862
U060,V433,1,0.101
U070,V184,1,0.702
U125,V295,1,0.413
U053,V104,2,0.599
U111,V120,3,0.459
U183,V021,1,0.05
U192,V286,4,0.05
U063,V121,2,0.682
U083,V128,2,0.513
U183,V134,5,0.321
U053,V472,3,0.675
U154,V441,1,0.367
U003,V112,4,0.784
U024,V236,2,0.562
U135,V260,1,0.652
U096,V143,2,0.535
U142,V192,5,0.591
U144,V459,2,0.382
U171,V343,3,0.791
U113,V157,4,0.072
U193,V375,4,0.239
U178,V398,1,0.285
U112,V358,3,0.539
U182,V360,1,0.11
U113,V481,3,0.283
U170,V403,2,0.72
U019,V142,2,0.805
U129,V191,2,0.642
U181,V129,5,0.393
U164,V278,4,0.533
U144,V039,2,0.804
U079,V136,4,0.362
U046,V120,2,0.55
U102,V397,4,0.326
U121,V292,2,0.277
U061,V226,4,0.752
U178,V305,4,0.399
U111,V220,3,0.595
U012,V318,2,0.528
U109,V103,4,1.0
U033,V326,3,0.606
U094,V291,1,0.931
U026,V150,2,0.209
U082,V467,3,0.231
U004,V304,2,0.565
U105,V386,3,0.413
U021,V053,5,0.411
U130,V088,1,0.527
U015,V030,1,0.241
U071,V427,2,0.502
U076,V163,1,0.467
U169,V476,1,0.401
U033,V218,5,0.813
U119,V254,3,0.397
U114,V305,1,0.343
U176,V477,3,0.67
U064,V399,1,0.347
U158,V349,3,0.464
U093,V304,3,0.281
U186,V282,1,0.742
U170,V027,1,0.566
U187,V058,3,0.05
U154,V091,4,0.672
U190,V286,4,0.05
U092,V342,1,0.623
U186,V496,3,1.0
U083,V089,5,0.127
U137,V354,2,0.39
U070,V181,5,0.875
U186,V069,3,0.321
U024,V165,3,1.0
U095,V379,2,0.457
U148,V096,1,0.369
U033,V284,2,0.405
U146,V100,3,0.05
U158,V006,2,0.05
U037,V220,1,0.502
U198,V014,3,0.296
U047,V248,2,0.056
U086,V120,3,0.585
U200,V319,3,0.399
U177,V370,2,0.681
U032,V286,1,0.05
U044,V128,2,0.525
U094,V460,2,0.342
U137,V061,3,0.225
U053,V372,3,0.095
U168,V250,2,0.601
U183,V381,2,0.385
U156,V156,2,0.071
U196,V349,1,0.387
U081,V242,4,0.128
U198,V039,2,0.839
U086,V460,4,0.366
U033,V186,2,0.752
U065,V299,3,0.05
U027,V287,1,0.399
U074,V220,2,0.715
U025,V238,3,0.585
U034,V102,3,0.966
U174,V102,3,0.825
U090,V057,1,0.792
U048,V500,1,0.85
U165,V355,1,0.276
U002,V290,2,0.483
U154,V193,4,0.667
U114,V255,2,0.647
U169,V152,3,0.84
U083,V497,2,0.372
U038,V241,1,0.153
U042,V487,1,0.673
U117,V205,5,0.178
U183,V155,2,0.652
U025,V408,2,0.567
U145,V032,4,0.645
U107,V484,1,0.189
U043,V002,2,0.23
U156,V400,1,0.651
U170,V197,3,0.726
U173,V105,4,0.561
U089,V403,2,0.638
U197,V020,2,0.306
U052,V275,2,0.602
U009,V024,1,0.126
U136,V298,3,0.27
U183,V343,2,0.688
U119,V026,3,0.572
U036,V448,3,0.345
U038,V054,3,0.533
U168,V340,4,0.34
U159,V470,3,0.747
U001,V266,2,0.257
U144,V186,2,0.669
U187,V238,4,0.353
U016,V289,3,0.562
U163,V403,2,0.725
U094,V068,4,0.162
U176,V294,1,0.421
U098,V406,4,0.405
U182,V284,4,0.559
U072,V478,1,0.412
U037,V041,2,0.295
U019,V278,3,0.698
U183,V173,2,0.462
U150,V335,2,0.564
U105,V399,3,0.551
U149,V495,5,0.05
U174,V193,2,0.64
U039,V307,3,0.463
U059,V080,2,0.555
U152,V007,1,0.826
U185,V160,1,0.54
U012,V017,2,0.249
U096,V006,3,0.05
U088,V121,3,0.546
U128,V080,3,0.497
U027,V241,3,0.209
U132,V423,2,0.432
U167,V086,1,0.671
U041,V025,1,0.789
U023,V142,1,0.454
U142,V391,2,0.215
U173,V379,3,0.517
U142,V429,4,0.181
U064,V275,3,0.584
U065,V004,3,0.617
U120,V465,3,0.631
U126,V441,1,0.477
U020,V057,3,0.641
U132,V024,1,0.069
U088,V017,1,0.666
U060,V028,2,0.739
U029,V223,2,0.577
U163,V324,2,0.334
U136,V237,3,0.811
U047,V444,1,1.0
U198,V121,2,0.465
U181,V411,1,0.742
U069,V310,2,0.606
U106,V097,3,0.098
U012,V194,4,0.712
U172,V235,3,0.375
U116,V124,1,0.825
U146,V409,2,0.321
U039,V389,4,0.648
U078,V363,4,0.072
U155,V352,3,0.492
U158,V347,2,0.328
U021,V440,3,0.189
U049,V164,1,0.081
U112,V394,2,0.457
U105,V464,2,0.05
U110,V166,3,0.874
U163,V286,4,0.05
U180,V452,2,0.345
U072,V188,5,0.226
U031,V078,3,0.474
U146,V228,1,0.486
U050,V263,3,0.189
U128,V068,4,0.102
U090,V293,3,0.324
U027,V460,3,0.581
U198,V181,2,1.0
U050,V421,4,0.671
U036,V153,3,0.209
U139,V063,2,0.953
U112,V069,3,0.378
U039,V335,4,0.411
U029,V052,2,0.25
U008,V156,2,0.53
U125,V019,2,0.405
U061,V422,1,0.413
U163,V156,1,0.517
U002,V416,4,0.184
U171,V372,4,0.409
U036,V174,2,0.342
U087,V413,3,0.585
U017,V103,3,0.769
U098,V189,4,0.162
U022,V488,3,0.267
U196,V442,5,0.57
U063,V271,2,0.559
U047,V227,3,0.432
U187,V310,3,0.359
U139,V417,2,0.834
U143,V084,3,1.0
U080,V439,3,0.722
U164,V420,1,0.453
U093,V039,1,0.56
U181,V090,2,0.636
U103,V160,2,0.446
U035,V359,3,0.548
U100,V322,3,0.254
U171,V255,5,0.597
U186,V385,5,0.54
U106,V346,4,0.741
U183,V372,4,0.171
U099,V139,1,0.238
U136,V053,5,0.176
U073,V249,4,0.266
U131,V251,3,0.569
U016,V119,3,0.203
U133,V219,3,0.514
U175,V371,2,0.768
U098,V399,1,0.55
U054,V080,4,0.741
U165,V106,2,0.126
U091,V092,3,0.871
U008,V083,5,0.136
U160,V202,5,0.37
U061,V031,5,0.467
U196,V435,2,0.05
U168,V236,2,0.634
U113,V021,3,0.191
U194,V440,3,0.716
U056,V255,1,0.748
U047,V304,1,0.343
U176,V228,1,0.466
U017,V058,3,0.194
U143,V294,1,0.566
U099,V071,2,0.409
U158,V293,2,0.181
U160,V358,4,0.307
U148,V156,2,0.167
U008,V130,1,0.545
U028,V327,3,0.421
U074,V271,2,0.467
U023,V292,2,0.667
U081,V346,1,0.869
U100,V223,4,0.494
U115,V047,3,1.0
U169,V309,1,0.521
U162,V236,2,0.486
U025,V207,1,0.743
U001,V074,3,0.597
U084,V047,1,0.663
U090,V342,1,0.536
U017,V142,2,0.796
U094,V117,1,0.475
U044,V282,4,0.475
U197,V209,3,0.812
U175,V349,3,0.503
U090,V414,2,0.192
U198,V272,2,0.773
U090,V358,2,0.42
U041,V103,4,0.767
U131,V384,2,0.54
U011,V057,4,0.707
U089,V168,1,0.28
U019,V046,2,0.785
U173,V160,2,0.209
U139,V093,2,0.632
U082,V023,2,0.769
U007,V015,1,0.682
U060,V471,1,0.46
U021,V237,4,0.62
U116,V155,2,0.613
U180,V053,4,0.437
U181,V186,1,0.518
U065,V160,1,0.423
U157,V403,1,0.612
U138,V372,3,0.059
U159,V282,4,0.405
U072,V079,5,0.4
U128,V237,5,0.494
U173,V398,3,0.641
U144,V153,1,0.522
U136,V153,3,0.221
U005,V348,3,0.139
U086,V261,1,0.294
U149,V450,3,0.638
U085,V376,3,0.619
U185,V176,1,0.867
U180,V001,2,0.05
U081,V039,3,1.0
U046,V140,2,0.642
U104,V420,5,0.285
U098,V463,1,0.464
U015,V430,2,0.277
U179,V438,2,1.0
U190,V267,1,0.481
U187,V202,1,0.348
U146,V119,1,0.266
U071,V235,3,0.209
U162,V053,2,0.4
U005,V225,2,0.141
U171,V189,1,0.493
U037,V314,1,0.675
U151,V106,3,0.138
U017,V014,2,0.47
U026,V401,2,0.507
U006,V223,3,0.728
U024,V016,2,0.538
U064,V225,4,0.05
U049,V170,3,0.428
U120,V447,5,0.181
U088,V064,3,1.0
U161,V014,1,0.313
U114,V348,4,0.05
U197,V377,2,0.244
U184,V488,3,0.516
U136,V001,3,0.106
U195,V262,2,0.935
U051,V498,3,0.42
U122,V155,2,0.701
U022,V260,2,0.622
U094,V082,2,0.322
U006,V034,2,0.196
U199,V026,1,0.118
U073,V483,2,0.315
U066,V190,2,0.582
U048,V440,3,0.366
U149,V418,1,0.132
U026,V152,4,0.675
U198,V106,1,0.05
U007,V079,2,0.289
U104,V074,3,0.575
U102,V297,3,0.516
U097,V362,3,0.148
U081,V257,1,0.385
U175,V348,2,0.11
U199,V280,5,0.568
U073,V231,2,0.292
U151,V355,1,0.41
U009,V191,1,0.965
U124,V295,1,0.21
U148,V234,4,0.383
U023,V010,4,0.435
U113,V293,1,0.42
U011,V208,2,0.421
U030,V248,1,0.567
U037,V456,2,0.172
U066,V274,5,0.556
U039,V491,5,0.979
U007,V489,2,0.423
U116,V260,2,0.747
U060,V082,2,0.105
U078,V236,2,0.712
U082,V384,2,0.572
U020,V434,1,0.396
U141,V106,2,0.205
U079,V409,3,0.467
U137,V188,4,0.369
U170,V106,2,0.05
U099,V192,1,0.385
U176,V335,3,0.2
U054,V013,2,0.309
U097,V204,4,0.787
U020,V423,2,0.328
U123,V198,5,0.414
U146,V159,4,0.206
U091,V479,4,0.827
U061,V142,1,0.519
U092,V259,2,0.43
U017,V045,1,0.305
U004,V495,4,0.084
U095,V186,1,0.679
U095,V455,1,0.98
U162,V363,3,0.082
U070,V272,1,0.587
U146,V167,4,0.563
U111,V170,2,0.371
U078,V300,4,0.115
U132,V248,4,0.413
U116,V327,1,0.367
U005,V288,3,0.838
U062,V249,1,0.417
U137,V208,1,0.571
U199,V148,1,0.457
U024,V038,3,0.754
U161,V411,1,0.9
U030,V341,5,0.452
U191,V100,2,0.285
U168,V358,5,0.578
U125,V435,4,0.314
U052,V488,4,0.703
U116,V289,2,0.699
U115,V058,1,0.05
U049,V014,2,0.331
U086,V106,2,0.426
U146,V400,1,0.712
U066,V357,4,0.748
U100,V130,4,1.0
U040,V272,2,0.668
U124,V263,3,0.371
U068,V460,2,0.473
U058,V122,1,0.417
U010,V266,2,0.388
U114,V262,3,0.676
U084,V185,1,0.15
U117,V062,2,0.62
U159,V263,1,0.212
U061,V014,2,0.334
U160,V435,4,0.278
U050,V034,2,0.293
U154,V101,2,0.339
U185,V211,3,0.469
U025,V411,3,0.632
U120,V056,4,0.239
U161,V047,1,0.675
U059,V270,3,0.563
U023,V001,2,0.163
U050,V354,2,0.243
U161,V057,5,0.341
U185,V206,1,0.29
U156,V095,2,0.645
U077,V300,1,0.418
U002,V211,3,0.375
U085,V405,3,0.436
U138,V108,2,0.228
U182,V236,3,0.751
U059,V124,3,0.411
U089,V158,3,0.49
U165,V296,4,0.618
U151,V068,4,0.267
U146,V185,1,0.439
U141,V154,2,1.0
U019,V329,2,0.383
U096,V276,1,0.161
U117,V322,2,0.096
U097,V291,1,0.827
U130,V087,1,1.0
U091,V228,2,0.385
U003,V208,2,0.626
U031,V267,2,0.475
U193,V125,3,0.494
U056,V408,2,0.469
U107,V390,1,0.306
U198,V308,2,0.082
U124,V486,4,0.285
U167,V066,2,0.392
U010,V143,5,0.511
U039,V115,1,0.179
U046,V288,1,0.569
U015,V294,2,0.508
U170,V117,1,0.467
U146,V071,4,0.395
U089,V266,3,0.216
U091,V370,4,0.836
U026,V135,4,0.497
U045,V205,3,0.173
U011,V292,1,0.403
U062,V039,3,0.63
U019,V094,2,0.654
U141,V382,2,0.601
U163,V268,2,0.319
U164,V360,1,0.213
U005,V319,2,0.711
U032,V244,2,0.644
U034,V251,2,0.848
U024,V319,4,0.454
U084,V330,1,0.791
U003,V328,2,0.708
U131,V258,2,0.888
U024,V036,1,0.206
U069,V453,3,0.738
U086,V036,1,0.527
U114,V390,4,0.361
U061,V049,4,0.354
U029,V094,1,0.649
U045,V216,2,0.642
U042,V494,2,0.886
U100,V204,4,0.806
U057,V379,2,0.386
U032,V194,4,0.615
U116,V385,1,0.545
